University ID,Host Course Number,Host Course Name,Host Course Description,NU Course Number,Term,Credits,Taken
006,HST2032F,NA,NA,HIST2990,NA,3,0
006,HST2034S,NA,NA,HIST2990,NA,3,0
006,HST2035S,NA,NA,HIST2990,NA,3,0
006,SWK4016S,NA,NA,HUSV1990,NA,3,0
006,CMBL 3001 CTSL,NA,NA,HUSV2990,NA,3,0
006,SWK2013S,NA,NA,HUSV2990,NA,3,0
006,INDE 3003 CTSL,NA,NA,HUSV3990,NA,3,0
006,SWK3066S,NA,NA,HUSV3990,NA,3,0
006,CSC4024Z,NA,NA,IS4300,NA,3,0
006,FAM3000F,NA,NA,JRNL1990,NA,3,0
006,AXL1300,NA,NA,LING1150,NA,3,0
006,ELL1032F,NA,NA,LING1150,NA,3,0
006,STA1000F,NA,NA,MATH2280,NA,3,0
006,MAM2083F,NA,NA,MATH2321,NA,3,0
006,STA1001F,NA,NA,MATH3081,NA,3,0
006,STA2004F,NA,NA,MATH4581,NA,3,0
006,STA2020F,NA,NA,MATH4990,NA,3,0
006,STA3045F,NA,NA,MATH4990,NA,3,0
006,MEC3050W,NA,NA,ME3990,NA,3,0
006,BUS3039F,NA,NA,MGMT3990,NA,3,0
006,BUS2010F,NA,NA,MKTG2201,NA,3,0
006,BUS3014F,NA,NA,MKTG3401,NA,3,0
006,BUS3041F,NA,NA,MKTG4506,NA,3,0
006,FAM1001F,NA,NA,MSCR1220,NA,3,0
006,MUZ1201S,NA,NA,MUSC1918,NA,3,0
006,MUSIC314,NA,NA,MUSC1990,NA,3,0
006,MUZ1201F,NA,NA,MUSC1990,NA,3,0
006,PHI1010S,NA,NA,PHIL1102,NA,3,0
006,PHI2037F,NA,NA,PHIL1102,NA,3,0
006,REL2047F,NA,NA,PHIL1104,NA,3,0
006,REL1002F,NA,NA,PHIL1110,NA,3,0
006,PHI2034F/S,NA,NA,PHIL1170,NA,3,0
006,PHI2042F,NA,NA,PHIL2303,NA,3,0
006,DEUCTPHI1010S,NA,NA,PHIL3435,NA,3,0
006,PHI3023F,NA,NA,PHIL3990,NA,3,0
006,PHY1032S,NA,NA,PHYS1147,NA,3,0
006,PHY1012F,NA,NA,PHYS1151,NA,3,0
006,POL2038F,NA,NA,POLS1155,NA,3,0
006,POL1005S,NA,NA,POLS1160,NA,3,0
006,POL3013,NA,NA,POLS2990,NA,3,0
006,POL3037F,NA,NA,POLS3307,NA,3,0
006,POL2039S,NA,NA,POLS3405,NA,3,0
006,POL3029F,NA,NA,POLS3487,NA,3,0
006,POL1006S,NA,NA,POLS3990,NA,3,0
006,POL3030F,NA,NA,POLS3990,NA,3,0
006,POL3039F,NA,NA,POLS3990,NA,3,0
006,PSY1004F,NA,NA,PSYC1101,NA,3,0
006,PSY2010S,NA,NA,PSYC1990,NA,3,0
006,PSY2011F,NA,NA,PSYC1990,NA,3,0
006,PSY3008F,NA,NA,PSYC1990,NA,3,0
006,PSY2003S,NA,NA,PSYC2990,NA,3,0
006,SLL2058F,NA,NA,RELS1990,NA,3,0
006,SOC1001,NA,NA,SOCL1101,NA,3,1
006,SOC1001F,NA,NA,SOCL1101,NA,3,0
006,AGI2001S,NA,NA,SOCL1260,NA,3,0
006,SOC2016F,NA,NA,SOCL1280,NA,3,0
006,AGE3011,NA,NA,SOCL1990,NA,3,0
006,CAS2001S,NA,NA,SOCL1990,NA,3,0
006,EGS2014S,NA,NA,SOCL1990,NA,3,0
006,SOCI 3003 CTSA,NA,NA,SOCL1990,NA,3,0
006,SWK1013S,NA,NA,SOCL1990,NA,3,0
006,SOC3007,NA,NA,SOCL2321,NA,3,0
006,SOCI 3002 CTSL,NA,NA,SOCL2321,NA,3,0
006,AGI2002F,NA,NA,SOCL2990,NA,3,0
006,AFST 3001 CTSL,NA,NA,SOCL4990,NA,3,0
006,AXL2100F,NA,NA,WMNS1990,NA,3,0
008,COMP1010,Computing Fundamentals,NA,CS1990,NA,10,0
008,COMP1140,Database and Information Management,NA,CS0200,NA,10,0
008,COMP2230,Algorithms,NA,CS3000,NA,10,0
008,COMP2240,Operating Systems,NA,CS3650,NA,10,0
008,COMP2270,Theory of Computation,NA,CS3800,NA,10,0
008,COMP3260,Data Security,NA,CY 4770,Spring,10,0
008,COMP3290,Compiler Design,NA,CS4410,NA,10,0
008,COMP3320,Computer Graphics,NA,CS4300,NA,10,0
008,COMP3330,Machine Intelligence,NA,CS3990,NA,10,0
008,COMP3340,Data Mining,NA,DS3990,NA,10,0
008,COMP3350,Advanced Database,NA,CS3990,NA,10,0
008,COMP3370,Computer Vision and Graphics,NA,NA,NA,10,0
008,COMP3500,Security Attacks: Analysis and Mitigation Strategies,NA,CY3740,Spring,10,0
008,COMP3600,"Cyber Security Governance, Risk, and Compliance",NA,CY2550,NA,10,0
008,COMP3850,Computer Science Work Integrated Learning,NA,CS4535,NA,10,0
008,COMP3851A,Computing and Information Sciences Work Integrated Learning Part A,NA,CS4535,NA,10,0
008,COMP3851B,Computing and Information Sciences Work Integrated Learning Part B,NA,CS4535,NA,10,0
008,COMP4110,Special Topic A,NA,CS4973,NA,10,0
008,COMP4120,Special Topic B,NA,CS4973,NA,10,0
008,COMP6101,Storytelling with Data,NA,NA,NA,10,0
008,COMP6140,Databases and Information Management,NA,NA,NA,10,0
008,COMP6230,Algorithms,NA,NA,NA,10,0
008,COMP6240,Operating Systems,NA,NA,NA,10,0
008,COMP6340,Data Mining,NA,NA,NA,10,0
008,COMP6350,Advanced Database,NA,NA,NA,10,0
008,COMP6360,Data Security,NA,NA,NA,10,0
008,COMP6370,Computer Graphics,NA,NA,NA,10,0
008,COMP6380,Machine Intelligence,NA,NA,NA,10,0
008,COMP6500,Security Attacks: Analysis and Mitigation Strategies,NA,NA,NA,10,0
008,COMP6600,"Cyber Security Governance, Risk, and Compliance",NA,NA,NA,10,0
008,COMP6900,Computing Project,NA,NA,NA,20,0
008,INFO6001,Database Management 1,NA,NA,NA,10,0
008,INFO6002,Database Management 2,NA,NA,NA,10,0
008,INFO6030,Systems Analysis and Design,NA,NA,NA,10,0
008,INFO6050,Process Analysis and Problem Solving,NA,NA,NA,10,0
008,INFO6090,Business Intelligence for the Enterprise,NA,NA,NA,10,0
008,INFT1004,Introduction to Programming,NA,CS1990,NA,10,0
008,INFT1060,Cybersecurity Fundamentals,NA,CY2550,NA,10,0
008,INFT2012,Application Programming,NA,CS2990,NA,10,0
008,INFT2031,Systems and Network Administration,NA,CS2990,NA,10,0
008,INFT2051,Mobile Application Programming,NA,CS4520,NA,10,0
008,INFT2060,Applied Artificial Intelligence,NA,DS3990,NA,10,0
008,INFT2150,Business Analysis,NA,CS3990,NA,10,0
008,INFT3050,Web Programming,NA,NA,NA,10,0
008,INFT3060,Cloud Computing,NA,CS4550,NA,10,0
008,INFT3100,Project Management,NA,CS3990,Spring,10,0
008,INFT3800,Professional Practice in IT,NA,CS3990,Spring,10,0
008,INFT3950,Games Design,NA,GAME2500,Spring,10,0
008,INFT3960,Games Production,NA,GAME3800,NA,10,0
008,INFT4000,Computing Directed Studies I,NA,CS4992,NA,10,0
008,INFT4010,Computing Directed Studies II,NA,CS4992,NA,10,0
008,INFT6004,Introduction to Programming,NA,NA,NA,10,0
008,INFT6009,Cloud Computing and Mobile Applications for the Enterprise,NA,NA,NA,10,0
008,INFT6031,Systems and Network Administration,NA,NA,NA,10,0
008,INFT6060,The Digital Economy,NA,NA,NA,10,0
008,INFT6160,Cybersecurity Fundamentals,NA,NA,NA,10,0
008,INFT6201,Big Data,NA,NA,NA,10,0
008,INFT6304,Project Planning and Management,NA,NA,NA,10,0
008,INFT6360,Cloud Computing,NA,NA,NA,10,0
008,INFT6600,Applied Artificial Intelligence,NA,NA,NA,10,0
008,INFT6800,Professional Practice in IT,NA,NA,NA,10,0
008,INFT6900,Information Technology Project,NA,NA,NA,20,0
008,SENG3320,Software Verification & Validation,NA,CS3990,Spring,10,0
008,SENG4400,Enterprise Software Architectures,NA,CS4500,Spring,10,0
008,SENG4430,Software Quality,NA,CS3900,Spring,10,0
008,MATH1120,"Mathematics for Engineering, Science and Technology 2",NA,MATH1342,Spring,10,0
008,STAT1300,Fundamentals of Statistics,NA,MATH3801,Spring,10,0
008,MATH2340,Linearity and Continuity 1,NA,MATH2990,Spring,10,0
008,MATH2350,Linearity and Continuity 2,NA,MATH2990,Spring,10,0
009,Algorithms_and_Data_Structures,Algorithms and Data Structures,Old Course Number/Title,CS3000,NA,4,0
009,Theory_of_Computing,Theory of Computing,NA,CS3800,NA,4,0
009,Data_Science,Data Science,NA,DS3000,NA,4,0
009,Graph_Theory,Graph Theory,Currently marked equiv to MATH3533-Combinatorial Mathematics. I think this is wrong,MATH3545,NA,4,0
009,Combinatorial_Optimization,Combinatorial Optimization,NA,CS3990,NA,4,0
009,Deep_Learning,Deep Learning,DS4440 Practical Neural Networks,CS2990,NA,4,0
009,Structure_and_Dynamics_of_Complex_Networks,Structure and Dynamics of Complex Networks,NETS2990 Elective,CS3990,NA,4,0
009,Computer_Graphics,Computer Graphics,NA,CS4300,NA,4,0
009,Semantic_and_Declarative_Technologies,Semantic and Declarative Technologies,CS4990 Elective,CS2990,NA,4,0
009,Quantum_Probability_and_Quantum_Logic,Quantum Probability and Quantum Logic,NA,MATH4990,NA,4,0
009,Mobile_Software_Development,Mobile Software Development,NA,CS4520,NA,4,0
009,Applied_Cryptography,Applied Cryptography,CY4770 Cryptography,CS3990,NA,4,0
009,Scalable_Systems_and_Development_Processes,Scalable Systems and Development Processes,Currently equiv to EECE3990. Content focuses on scalable software engineering and I believe CS4500 would be a good equivalence,EECE3990,NA,4,0
009,Design_Workshop,Design Workshop,NA,ARTF1124,NA,4,0
009,User_Experience_Design,User Experience Design,This is marked equiv to IS4991 in TC database. it should be changed to CS2484,IS4991,NA,4,0
009,Leadership_and_Entrepreneurship_Studies,Leadership and Entrepreneurship Studies,"No eval, but similar course is pegged to Innovation!",ENTR2301,NA,4,0
009,Introduction_to_Hungarian_Language_and_Culture_I,Introduction to Hungarian Language and Culture I,NA,LANG1990,NA,4,0
009,Introduction_to_Hungarian_Language_and_Culture_II,Introduction to Hungarian Language and Culture II,NA,LANG1990,NA,4,0
009,Hungarian_Music_in_a_Central_European_Context,Hungarian Music in a Central European Context,NA,MUSC1990,NA,4,0
009,Budapest_Studies_life_and_culture_of_a_city_and_its_dwellers,Budapest Studies – life and culture of a city and its dwellers,NA,CLTR1990,NA,4,0
